,student_id,minutes_watched,paid_in_q2
1250,158104,176.07,0
1251,148346,562.72,0
1252,2084,0.4,0
1253,1802,0.45,0
1254,25308,611.97,0
1255,998,6.63,0
1256,158376,174.65,0
1257,156541,252.81,0
1258,3824,8.67,0
1259,2723,114.78,0
1260,156841,328.68,0
1261,1002,1394.49,0
1262,156661,1.52,0
1263,11209,642.95,0
1264,5579,7.38,0
1265,158466,111.17,0
1266,11808,70.3,0
1267,156608,422.48,0
1268,149023,169.09,0
