,student_id,minutes_watched,paid_in_q2
1258,3641,192.56,1
1259,3712,47.85,1
1260,146224,620.02,1
1261,146252,177.81,1
1262,145628,0.35,1
1263,3558,155.67,1
1264,24924,227.94,1
1265,146036,72.13,1
1266,145344,8.6,1
1267,146133,391.8,1
1268,146308,310.39,1
1270,145877,107.25,1
1271,146352,817.1,1
1272,2866,1630.57,1
1273,144293,1112.94,1
1274,143711,45.5,1
1275,146367,801.76,1
1276,145965,926.41,1
1277,146384,25.49,1
1278,146397,1455.67,1
1279,146339,1147.06,1
1280,146201,1247.5,1
1281,146419,0.23,1
1282,146427,476.58,1
1283,146429,0.25,1
1284,3359,279.32,1
1285,9598,457.4,1
1286,2657,28.17,1
1287,146487,119.36,1
1288,146514,708,1
1289,145834,1104.49,1
1290,146526,341.01,1
1291,135372,45.77,1
1292,146542,54.89,1
1293,6958,384.81,1
1294,146551,56.43,1
1295,146552,0.43,1
1296,6,81.06,1
1297,146485,431.99,1
1298,146555,2.12,1
1299,863,624.94,1
1300,5974,1017.61,1
1301,3148,21.26,1
1302,146536,372.92,1
1303,13566,12.87,1
1304,2339,182.27,1
1305,1902,133.83,1
1306,144713,7.65,1
1307,2973,68.68,1
1308,1917,30.47,1
1309,999,117.9,1
1310,7548,3.98,1
1311,145196,45.01,1
1312,4869,50.59,1
1313,699,0.13,1
1314,144764,432.86,1
1315,146734,19.18,1
1316,1284,586.51,1
1317,2229,574.58,1
1318,146730,76.66,1
1319,144305,394.14,1
1320,146767,440.26,1
1321,145792,105.36,1
1322,1825,487.42,1
1323,1336,9.65,1
1324,10002,62.32,1
1325,144786,868.27,1
1326,34049,14.3,1
1327,1773,415.49,1
1328,144956,115.91,1
1329,146853,29.53,1
1330,146855,6.92,1
1331,146189,192.72,1
1332,30427,6.55,1
1333,146865,68.71,1
1334,6488,1468.64,1
1335,146880,66.53,1
1336,146888,176.76,1
1337,3779,592.3,1
1338,145944,305.28,1
1339,146897,130.88,1
1340,146907,54.15,1
1341,10393,709.28,1
1342,146801,756.17,1
1343,11082,6.85,1
1344,7724,24.1,1
1345,2463,6.98,1
1346,1002,1394.49,1
1347,8183,40.32,1
1348,144939,744.1,1
1349,146937,76.37,1
1350,146821,302.11,1
1351,2706,918.17,1
1352,146940,0.17,1
1353,146772,39.26,1
1354,4537,169.6,1
1355,146948,318.62,1
1356,810,190.15,1
1357,146958,633.98,1
1358,146960,448.6,1
1359,146964,282.77,1
1360,7232,176.86,1
1361,146976,413.64,1
1362,146977,434.65,1
1363,146908,121.45,1
1364,778,201.61,1
1365,146914,276.09,1
1366,146991,193.72,1
1367,20733,265.42,1
1368,8437,774.46,1
1369,147005,340.09,1
1370,2954,316.01,1
1371,147015,700.96,1
1372,2546,95.86,1
1373,146518,493.05,1
1374,146568,9.67,1
1375,5971,53.93,1
1376,147025,23.12,1
1377,5373,244.56,1
1378,3147,23.58,1
1379,146932,37.76,1
1380,145957,19.13,1
1381,147043,438.02,1
1382,147044,0.8,1
1383,146760,38.85,1
1384,147045,1072.69,1
1385,6643,541.96,1
1386,146851,353.88,1
1387,146788,1534.88,1
1389,4946,22.57,1
1391,146866,952.27,1
1392,147057,347.84,1
1393,1745,119.62,1
1394,147061,954.76,1
1395,147062,37.6,1
1396,16725,787.17,1
1397,5223,585.86,1
1398,147076,10.35,1
1399,146479,1360.7,1
1400,1238,50.8,1
1401,146249,25.37,1
1402,146424,456.4,1
1403,147087,349.06,1
1404,4685,6.28,1
1405,32669,67.04,1
1406,1732,319.33,1
1407,2364,397.44,1
1408,2078,10.13,1
1409,147102,426.79,1
1410,4801,359.4,1
1411,147013,112.91,1
1412,594,3.73,1
1413,145230,6.97,1
1414,147111,17.32,1
1415,4514,306.16,1
1416,2617,158.38,1
1417,147047,499.79,1
1418,147059,155.46,1
1419,123732,26.37,1
1420,147136,420.21,1
1421,1939,423.6,1
1422,70008,113.54,1
1423,147143,750.12,1
1424,147146,59.61,1
1425,1567,921.56,1
1426,147053,33,1
1427,147148,547.44,1
1428,147149,266.08,1
1429,147150,175.1,1
1430,2079,4.47,1
1431,147152,69.62,1
1432,147158,499.15,1
1433,143392,278.66,1
1434,147161,140.32,1
1435,147169,540.97,1
1436,145796,800.6,1
1437,144400,543.53,1
1438,5543,975.43,1
1439,147066,224.63,1
1440,147178,60.95,1
1441,147180,445.79,1
1442,147181,18.15,1
1443,11209,642.95,1
1444,146625,65.14,1
1445,13169,2.02,1
1446,144749,1022.5,1
1447,6997,164.5,1
1448,4939,346.87,1
1449,147249,36.48,1
1450,145822,3.28,1
1451,42675,1730.22,1
1452,3781,1600.73,1
1453,145185,148.35,1
1454,6599,33.67,1
1455,7034,467.04,1
1456,147259,0.35,1
1457,147317,350.09,1
1458,10608,6.05,1
1459,2437,72.22,1
1460,145235,24.3,1
1461,2149,604.18,1
1462,4582,24.75,1
1463,5791,0.42,1
1464,147356,681.64,1
1465,147359,33.35,1
1466,147236,1482.78,1
1467,1500,821.39,1
1468,1353,397.34,1
1469,1347,29.94,1
1470,145290,2202.13,1
1471,1175,35.26,1
1472,147430,642.06,1
1473,147217,662.7,1
1474,115084,5.3,1
1475,120374,475.57,1
1476,147444,151.08,1
1477,147446,630.35,1
1478,15736,487.13,1
1479,147447,219.18,1
1480,12735,217.38,1
1481,146807,223.91,1
1482,147290,246.97,1
1483,147449,233.14,1
1484,147448,873.35,1
1485,147460,71.88,1
1486,147319,54.57,1
1487,145167,256.19,1
1488,144707,357.04,1
1489,147473,2585.12,1
1490,10078,16.63,1
1491,145813,320.29,1
1492,143407,19.98,1
1493,5392,12.32,1
1494,145684,1.88,1
1495,147506,193.87,1
1496,6030,385.33,1
1497,146891,861.14,1
1498,147515,13.05,1
1499,2055,53.47,1
1500,147526,327.19,1
1501,147368,96.74,1
1502,147530,334,1
1503,147231,175.45,1
1504,147550,40.11,1
1505,147555,464.36,1
1506,147405,491.33,1
1507,147479,1163.57,1
1508,146872,958.19,1
1509,146799,162.61,1
1510,4613,130.83,1
1511,147197,534.48,1
1512,5427,41.48,1
1513,145477,115.23,1
1514,143691,22.23,1
1515,19954,919.25,1
1516,147591,80.08,1
1517,147593,795.86,1
1518,6239,48.49,1
1519,4827,10.38,1
1520,146457,460.24,1
1521,143466,27.96,1
1522,147600,540.74,1
1524,147604,1458.11,1
1525,144627,688.88,1
1526,141064,119.3,1
1527,147612,260.88,1
1528,146859,215.17,1
1529,147618,1507.29,1
1530,147546,273.41,1
1531,147625,16.27,1
1532,147323,33.13,1
1533,147579,65.31,1
1534,44291,350.96,1
1535,5717,327.32,1
1536,1034,107.75,1
1537,2629,216.07,1
1538,147576,1254.05,1
1539,9876,0.11,1
1540,1959,259.49,1
1541,7100,117.25,1
1542,3379,0.35,1
1543,916,339.05,1
1544,1215,1542.71,1
1545,147291,11.37,1
1546,5502,244.84,1
1547,12385,139.68,1
1548,10299,22.83,1
1549,144912,37.73,1
1550,4958,1449.23,1
1551,147715,280.01,1
1552,985,57.79,1
1553,4751,0.25,1
1554,1063,1867.34,1
1555,147159,2.7,1
1556,19178,27.17,1
1557,147737,521.14,1
1558,147755,569.01,1
1561,2764,36.55,1
1562,145672,1811.26,1
1563,1598,65.7,1
1564,147804,301.09,1
1565,145747,37.1,1
1566,5382,569.27,1
1567,8059,4.34,1
1568,9746,317.7,1
1569,3366,188.61,1
1570,16632,862.43,1
1571,4972,48.22,1
1572,145730,1962.45,1
1573,147906,460.19,1
1574,147733,599.62,1
1575,147991,38.5,1
1576,13474,71.21,1
1577,147666,8.92,1
1579,900,283.33,1
1580,147083,1712.26,1
1581,19665,452.24,1
1582,2501,145.05,1
1583,146990,168.52,1
1584,148049,249.71,1
1585,8855,2046.07,1
1586,148053,0.73,1
1587,146578,632.42,1
1588,2170,3.3,1
1589,147801,30.95,1
1590,6871,14.23,1
1591,147643,88.07,1
1592,148646,389.99,1
1593,148094,305.84,1
1594,147763,240,1
1595,148128,72.79,1
1596,148126,431.75,1
1597,3864,469.22,1
1598,145502,1503.29,1
1599,1994,216.19,1
1600,147959,510.5,1
1601,3908,13.31,1
1602,148194,856.14,1
1603,148134,788.32,1
1604,148228,2.7,1
1605,148257,1969.82,1
1606,148263,333.35,1
1607,148272,1124.05,1
1608,148280,24.3,1
1609,147903,659.67,1
1610,147346,106.38,1
1611,147676,553.93,1
1612,148326,839.12,1
1613,1494,201.94,1
1614,3643,2085.24,1
1615,148346,562.72,1
1616,148339,81.68,1
1617,145386,412.34,1
1618,148344,69.86,1
1619,148356,59.1,1
1620,148265,1205.21,1
1621,3980,12.15,1
1622,147884,294.98,1
1623,5075,575.24,1
1624,148330,613.44,1
1625,147568,0.95,1
1626,148412,50.69,1
1627,143305,37.16,1
1628,148420,57.81,1
1629,148109,354.71,1
1630,148455,418.29,1
1631,147876,703.22,1
1632,137893,756.38,1
1633,148488,883,1
1634,148497,1504.05,1
1635,148467,490.02,1
1636,148531,236.06,1
1637,147385,952.58,1
1638,134788,55.09,1
1639,148486,290.26,1
1640,148222,1558,1
1641,148584,494.6,1
1642,148527,1286.98,1
1643,2591,1674.25,1
1645,148618,19.83,1
1646,148643,116.91,1
1647,148685,37.68,1
1648,148669,246.69,1
1649,145873,1729.74,1
1650,148712,0.63,1
1651,148297,65.19,1
1652,148715,546.62,1
1653,148758,34.5,1
1654,148002,403.04,1
1655,58007,159.67,1
1656,148778,79.48,1
1657,148089,5.56,1
1658,148667,1370.9,1
1659,6410,78.79,1
1660,148787,132.97,1
1661,148793,1350.34,1
1663,148812,21.17,1
1665,148837,1053.96,1
1666,148854,5.7,1
1667,3272,139.34,1
1668,148411,274.37,1
1669,148882,17.4,1
1670,55709,0.08,1
1671,148901,1524.22,1
1672,148577,80.82,1
1674,148919,88.3,1
1675,148927,625.08,1
1676,148933,1039.56,1
1677,148559,921.51,1
1678,149027,3.8,1
1679,148785,1440.69,1
1680,149038,141.41,1
1681,149044,204.06,1
1682,148948,292.44,1
1683,148777,116.35,1
1684,75080,364.59,1
1685,146049,220.87,1
1686,149023,169.09,1
1687,149131,387.22,1
1688,149037,51.64,1
1690,6165,98.75,1
1691,149253,22.73,1
1692,149122,623.76,1
1693,149260,422.13,1
1694,149303,647.9,1
1695,2157,4.47,1
1696,148886,1881.92,1
1697,21569,1147.34,1
1698,149404,532.36,1
1700,149474,239.02,1
1701,13463,48.26,1
1702,149515,77.45,1
1703,149566,1002.71,1
1704,6330,421.88,1
1705,149569,16.18,1
1706,149577,680.83,1
1707,149455,352.79,1
1708,149584,344.93,1
1709,149591,874.05,1
1710,146909,139.75,1
1711,21633,205.26,1
1712,149494,1429.05,1
1713,145285,1885.13,1
1714,149548,394.38,1
1715,149690,126.78,1
1716,37017,228.14,1
1717,149770,547.87,1
1718,149195,824.34,1
1719,149815,829.72,1
1720,149636,95.58,1
1721,149849,119.85,1
1722,149633,230.92,1
1725,148601,0.3,1
1726,149402,509.3,1
1727,146185,44.34,1
1728,149903,311.11,1
1729,147338,1507.5,1
1730,149951,275.84,1
1731,149960,460.69,1
1732,148103,321.17,1
1733,150061,2558,1
1734,150064,845.02,1
1735,143923,0.35,1
1736,150076,27.01,1
1737,150052,106.12,1
1738,71149,1055.76,1
1739,150094,33.17,1
1740,149610,200.84,1
1741,10744,14.55,1
1742,147437,715.17,1
1743,150158,0.12,1
1744,149123,49.17,1
1745,149290,6.85,1
1746,149546,8.71,1
1747,149361,108.52,1
1748,150288,105.82,1
1749,149109,366.5,1
1750,7101,680.78,1
1751,149844,26,1
1752,146906,9.83,1
1753,150462,6.9,1
1754,22533,529.53,1
1756,147441,34.57,1
1757,150733,111.55,1
1758,150757,356.69,1
1759,150851,74.45,1
1760,150854,679.34,1
1761,150147,114.26,1
1762,150861,444.34,1
1763,3364,380.44,1
1764,150864,408.99,1
1765,150890,1075.34,1
1766,150059,400.67,1
1768,150582,905.28,1
1769,137389,598.31,1
1770,150981,176.56,1
1771,151082,1.6,1
1772,18692,243.11,1
1773,151153,100.2,1
1774,151171,218.76,1
1775,150015,62.18,1
1776,151188,657.48,1
1777,150127,16.62,1
1778,149763,1111.62,1
1779,6762,494.88,1
1780,151287,3.97,1
1781,151321,16.48,1
1782,71758,101.9,1
1783,146498,1200.83,1
1785,149500,814.01,1
1786,151494,0.2,1
1787,151559,13.65,1
1788,150090,910.22,1
1789,151574,7.12,1
1790,149617,214.39,1
1791,151643,450.81,1
1792,145867,197.89,1
1794,151765,950.4,1
1795,151779,102.1,1
1796,151638,437.35,1
1797,151313,662.93,1
1798,151849,530.52,1
1800,804,514.06,1
1801,151952,24.12,1
1802,151953,682.59,1
1803,151962,371.32,1
1804,151950,438.7,1
1805,150819,1012.7,1
1806,151988,241.13,1
1807,151879,518.1,1
1808,152033,54.4,1
1809,151811,652.25,1
1810,150053,117.31,1
1811,3936,299.79,1
1812,152123,1844.02,1
1813,152141,221.5,1
1814,152140,77.25,1
1815,152253,355.29,1
1816,152265,2077.55,1
1817,151620,466.62,1
1818,152285,1827.5,1
1819,152267,317.07,1
1820,151981,964.77,1
1821,152109,1019.91,1
1822,9305,1008.91,1
1823,152353,710.19,1
1824,152082,37.23,1
1825,151783,298.79,1
1826,152402,211.56,1
1827,152421,64.76,1
1828,150269,207.45,1
1829,147258,1454.29,1
1830,151418,0.28,1
1831,152369,420.81,1
1832,152336,326.49,1
1833,152601,307.05,1
1834,152611,1288,1
1835,5424,14.4,1
1836,152346,456.15,1
1837,152659,888.01,1
1838,152533,105.93,1
1839,152692,1328.55,1
1840,152006,31,1
1841,151892,73.15,1
1842,151886,1188.72,1
1843,149197,67.71,1
1844,151759,475.17,1
1845,152825,26.32,1
1846,152826,0.12,1
1847,152232,420.41,1
1848,152884,333.2,1
1849,152979,593.82,1
1850,152969,398.14,1
1851,152999,658.01,1
1852,152811,1030.28,1
1853,148814,179.99,1
1854,152766,228.57,1
1855,152855,238.48,1
1856,152068,78.62,1
1857,152249,48.47,1
1858,149547,263.91,1
1860,153223,1326.68,1
1861,153229,178.55,1
1862,149950,399.86,1
1863,153255,1329.46,1
1864,152472,2261.84,1
1865,153091,675.25,1
1866,153351,832.51,1
1867,153103,737.12,1
1869,153379,0.98,1
1870,152429,1187.01,1
1871,153388,79.75,1
1872,14714,238.1,1
1873,151402,335.23,1
1874,153478,488.78,1
1875,152978,177.65,1
1876,149241,755.24,1
1877,153558,1870.84,1
1878,153526,949.75,1
1879,153773,198.66,1
1880,153050,946.63,1
1881,8591,148.59,1
1882,153885,299.35,1
1883,153934,373.16,1
1884,153956,201.84,1
1886,153974,231.35,1
1887,152896,108.77,1
1888,16043,245.63,1
1889,4132,502.38,1
1890,153938,323.06,1
1891,154108,150.53,1
1892,154128,29.75,1
1893,154133,130.74,1
1894,154171,887.1,1
1895,152502,197.3,1
1896,154181,1424.2,1
1897,153741,705.82,1
1898,14735,387.71,1
1899,2930,265.79,1
1900,154143,211.2,1
1901,153953,989.88,1
1902,154320,274.71,1
1903,154378,638.63,1
1904,13073,1211.17,1
1905,153987,775.3,1
1906,151709,917.6,1
1907,152360,107.69,1
1908,154458,532.1,1
1909,146608,695.58,1
1910,154491,523.1,1
1911,154509,643.18,1
1912,144208,79.18,1
1913,154674,252.57,1
1914,154600,415.22,1
1915,154508,360.96,1
1916,5744,119.47,1
1917,154821,1104.74,1
1918,152060,226.72,1
1919,154921,35.22,1
1920,154750,417.24,1
1921,154713,36.83,1
1922,155034,1058.54,1
1923,153700,194.98,1
1924,155035,351.16,1
1925,155087,11.42,1
1926,155073,178.07,1
1927,155096,309.78,1
1928,149064,1130.3,1
1929,25211,765.04,1
1930,7437,762.11,1
1931,155116,90.91,1
1932,154556,1383.58,1
1933,154092,962.97,1
1934,155280,288.46,1
1935,153574,301.21,1
1936,155456,878.14,1
1937,154853,512.78,1
1938,155459,436.78,1
1939,155462,687.28,1
1940,155301,185.67,1
1941,154995,259.18,1
1942,155628,5.85,1
1943,155621,1586.85,1
1944,155694,306.13,1
1945,155427,1388.74,1
1946,146613,2186.71,1
1947,155747,54.37,1
1948,154050,246.15,1
1949,12781,906.68,1
1950,153519,1902.18,1
1951,11325,444.31,1
1952,147183,315.46,1
1953,148939,2460.23,1
1954,155912,270.17,1
1955,155431,250.58,1
1956,155926,69.54,1
1957,20120,674.34,1
1958,25308,611.97,1
1959,155992,353.88,1
1960,151037,19.48,1
1961,155037,425.56,1
1963,156057,843.28,1
1964,156078,190.72,1
1965,156080,96.01,1
1966,156077,100.02,1
1967,14967,7.49,1
1968,1266,227.61,1
1969,156152,9.43,1
1970,7642,645.48,1
1971,151366,278.27,1
1972,156171,154.95,1
1973,156159,574.47,1
1974,13804,0.18,1
1975,156180,19.18,1
1976,156182,172.95,1
1977,156191,39.43,1
1978,155444,484.18,1
1979,153971,4.91,1
1980,156194,5.82,1
1981,156042,641.63,1
1982,154046,571.18,1
1983,154656,345.2,1
1984,156206,1348.97,1
1985,149125,926.82,1
1986,156218,580.92,1
1987,1212,42.01,1
1988,156219,914.35,1
1989,144426,615.8,1
1990,156184,657.45,1
1991,156240,125.61,1
1992,155924,750,1
1993,156251,153.07,1
1994,156253,397.47,1
1995,156257,795.1,1
1996,156231,394.82,1
1997,6548,2072.5,1
1998,143958,41.95,1
1999,21793,19.57,1
2000,156276,215.33,1
2001,115657,524.52,1
2002,156226,129.37,1
2003,156271,121.76,1
2004,151197,5.8,1
2005,156293,177.34,1
2006,156296,26.57,1
2007,155987,159.82,1
2008,156318,14.71,1
2009,156319,365.23,1
2010,156323,2.1,1
2011,156324,1417.86,1
2012,156325,42.87,1
2013,147388,181.53,1
2014,155816,0.07,1
2015,148670,107.78,1
2016,156343,139.41,1
2017,156348,614.46,1
2018,102023,995.94,1
2019,2851,502.09,1
2020,156360,465.17,1
2021,156362,102.54,1
2022,151829,87.69,1
2023,156388,322.41,1
2024,156389,103.57,1
2025,32973,36.62,1
2026,151428,329.15,1
2027,156399,759.35,1
2028,156400,53.5,1
2029,149554,109.89,1
2030,156407,532.34,1
2031,156409,41.45,1
2032,148372,155.56,1
2033,156417,474.3,1
2034,150664,35.56,1
2035,150678,311.36,1
2036,29303,1220.86,1
2037,156431,25.12,1
2038,156406,848.27,1
2039,156439,46.97,1
2040,4336,947.94,1
2041,156344,681.76,1
2042,147200,440.94,1
2043,103625,65.81,1
2044,145569,647.22,1
2045,152970,664,1
2046,156464,181.88,1
2047,153509,1740.46,1
2048,156132,23.87,1
2049,9812,1289.01,1
2050,156428,337.14,1
2051,152174,127.38,1
2052,2477,54.48,1
2053,5321,888.5,1
2054,63369,88.7,1
2055,156291,161.15,1
2056,98559,415.08,1
2057,150663,734.94,1
2058,156482,460.35,1
2059,154576,419.91,1
2060,24434,16.9,1
2061,156487,250.81,1
2062,155805,63.07,1
2063,156467,11.29,1
2064,25047,93.54,1
2065,111107,821.59,1
2066,149135,552.77,1
2067,156391,155.32,1
2068,155918,509.06,1
2069,156498,659.53,1
2070,153931,661.85,1
2071,156501,6.22,1
2072,139185,14.83,1
2073,12809,56.14,1
2074,156444,23.26,1
2075,156504,189.4,1
2076,147269,335.49,1
2077,155466,505.04,1
2078,156250,154.86,1
2079,156241,944.39,1
2080,156512,246.5,1
2081,156510,150.07,1
2082,156519,405.88,1
2083,155961,38.9,1
2084,40867,22.54,1
2085,149049,162.44,1
2086,147993,762.74,1
2087,156534,1311.17,1
2088,156541,252.81,1
2089,156543,70.25,1
2090,156549,88.17,1
2091,156551,12.22,1
2092,155741,300.64,1
2093,156561,434.56,1
2094,156564,30.07,1
2095,156568,4.25,1
2096,155845,232.26,1
2097,156584,259.03,1
2098,156588,40.52,1
2099,156592,378.28,1
2100,156484,1029.3,1
2101,156605,80.63,1
2102,156607,70.83,1
2103,156612,157.79,1
2104,156427,502.03,1
2105,156547,876.28,1
2106,156619,9.98,1
2107,156631,197.17,1
2109,12033,12.93,1
2111,156647,1322.19,1
2112,156649,69.03,1
2113,7649,149.05,1
2114,156656,829.48,1
2115,101613,416.36,1
2116,156661,1.52,1
2117,52866,22.78,1
2118,155897,97.67,1
2119,148996,74.09,1
2120,86013,5.52,1
2121,156587,136.3,1
2122,156674,525.89,1
2123,155973,635.01,1
2124,147305,54.95,1
2125,156680,289.67,1
2126,1875,848.48,1
2127,156610,839.17,1
2128,156686,932.75,1
2129,156687,72.38,1
2130,156691,178.4,1
2131,156693,299.12,1
2132,156608,422.48,1
2133,156604,0.83,1
2134,156211,149.76,1
2135,156695,950.02,1
2136,149812,2035.32,1
2137,156694,514.76,1
2138,156703,153.53,1
2139,7197,617.82,1
2140,151663,170.24,1
2141,41336,471.06,1
2142,153895,261.14,1
2143,156719,168.42,1
2144,156716,527.72,1
2145,156725,139.38,1
2146,148817,1022.77,1
2147,145254,408.34,1
2148,154559,62.87,1
2149,148054,1271.82,1
2150,12473,143.57,1
2151,156461,698.66,1
2152,144682,436.05,1
2153,156743,124.52,1
2154,156582,189.6,1
2155,17317,6.33,1
2156,156748,335.44,1
2157,156708,20.15,1
2158,156752,121.02,1
2159,156753,74.62,1
2160,156757,496.36,1
2161,156760,162.06,1
2162,156770,64.93,1
2163,156772,121.06,1
2164,156774,68.77,1
2165,156775,451.88,1
2166,156777,0.12,1
2167,156274,29.02,1
2168,156778,123.58,1
2169,156441,311.6,1
2170,156780,0.07,1
2171,156787,201.49,1
2172,15416,5.65,1
2173,156822,216.75,1
2174,153762,580.77,1
2175,156831,816.58,1
2176,156843,465.71,1
2177,156446,415.78,1
2178,152551,42.15,1
2179,156494,2.73,1
2180,147142,359.01,1
2181,156844,652.76,1
2182,156901,136.39,1
2184,156521,274.21,1
2185,19900,54.52,1
2186,156975,39.4,1
2187,156845,984.98,1
2188,149946,250.33,1
2189,156996,2593.61,1
2190,156931,262.99,1
2191,149887,554.94,1
2192,156167,880.03,1
2193,157012,114.75,1
2194,11802,0.13,1
2195,154460,0.05,1
2196,156841,328.68,1
2197,156727,70.44,1
2198,156838,66.14,1
2199,157115,2446.62,1
2200,156905,352.13,1
2201,157118,190.33,1
2202,156234,234.74,1
2203,157134,163.94,1
2204,157184,132.49,1
2205,157039,324.61,1
2206,157198,232.96,1
2207,157202,147.76,1
2208,221,469.06,1
2209,156966,351.93,1
2210,157218,440.81,1
2211,157232,632.93,1
2212,156908,254.91,1
2213,157248,426.31,1
2214,157272,13.14,1
2215,157285,111.87,1
2216,156896,1257.48,1
2217,157146,91.62,1
2218,157277,1187.91,1
2219,157334,589.82,1
2220,157306,63.8,1
2221,157360,357.74,1
2222,153726,345.02,1
2223,157419,274.71,1
2224,4097,0.07,1
2225,1211,615.1,1
2226,157377,107.56,1
2227,157476,446.64,1
2228,157525,2.62,1
2229,13132,451.04,1
2230,157313,178.4,1
2231,157526,57.03,1
2232,157536,21.97,1
2233,155494,194.11,1
2234,146052,462.4,1
2235,154300,228.61,1
2236,157578,62.05,1
2237,19124,502.43,1
2238,157600,120,1
2239,153897,7.92,1
2240,157465,234.17,1
2241,157423,341.96,1
2243,157686,41.13,1
2244,157642,286.54,1
2245,146149,371.68,1
2246,157653,70.91,1
2247,157722,194.05,1
2248,157777,236.57,1
2249,157786,178.01,1
2250,5649,208.67,1
2251,157816,903.9,1
2252,157841,211.62,1
2253,157853,435.79,1
2254,157905,413.44,1
2255,157914,15.57,1
2256,155744,141.74,1
2257,157916,67.57,1
2258,157911,466.42,1
2259,157904,615.25,1
2260,157974,77.09,1
2261,157971,905.2,1
2262,157977,174.03,1
2263,155712,26.26,1
2264,157915,52.88,1
2265,157989,84.19,1
2266,157988,237.61,1
2267,157997,516.36,1
2268,6313,485.37,1
2269,38977,245.06,1
2270,158031,27.7,1
2271,148329,433.81,1
2272,158038,540.15,1
2273,157933,332.1,1
2274,158054,346.49,1
2275,157698,502.48,1
2276,59292,48.39,1
2277,158104,176.07,1
2278,158119,59.4,1
2279,151156,659.41,1
2280,158105,47.35,1
2281,157913,19.37,1
2282,149892,204.6,1
2283,149652,532.2,1
2284,158179,448.95,1
2285,9435,193.16,1
2286,158205,275.26,1
2287,5380,0.87,1
2288,1271,40.54,1
2289,6408,100.11,1
2290,158336,102.08,1
2291,146480,168.81,1
2292,158376,174.65,1
2293,158045,139.23,1
2294,4745,56.3,1
2295,158413,19.6,1
2296,158260,132.94,1
2297,158272,214.21,1
2298,3367,101.93,1
2299,158466,111.17,1
2300,145212,105.85,1
2301,158482,0.45,1
2302,144638,39.57,1
2303,158706,3.02,1
2304,157934,64.49,1
