,student_id,minutes_watched,paid_in_q2
1248,259506,9.68,1
1249,260111,125.94,1
1250,260126,14.42,1
1251,260132,124.38,1
1252,260168,935.28,1
1253,260181,131.28,1
1254,2555,665.94,1
1255,260173,1378.08,1
1256,143216,144.1,1
1257,2887,4.09,1
1258,2925,15.3,1
1259,3062,4.38,1
1260,260192,327.25,1
1261,2248,382.23,1
1262,4194,30.23,1
1263,2725,125.75,1
1264,2019,0.53,1
1265,1426,17.78,1
1266,1404,29.73,1
1267,2534,0.7,1
1268,4186,41.81,1
1269,2620,16.06,1
1270,260549,26.68,1
1271,260321,283.62,1
1272,260578,31.98,1
1273,260486,0.68,1
1274,260616,1253.1,1
1275,2070,128.39,1
1276,260649,323.21,1
1277,260707,36.09,1
1278,260593,162.67,1
1279,2258,7.85,1
1280,257330,8.23,1
1281,4384,0.08,1
1282,260815,374.6,1
1283,174840,124.71,1
1284,258044,1095.56,1
1285,260829,294.7,1
1286,260329,82.05,1
1287,2978,199.37,1
1288,2255,244.17,1
1289,198240,2.76,1
1290,260891,9.73,1
1291,214202,510.8,1
1292,226653,33.29,1
1293,260910,529.83,1
1294,260572,426.8,1
1295,2003,935.69,1
1296,260952,285.35,1
1297,260954,96.85,1
1298,258386,207.71,1
1299,238014,37.95,1
1300,260968,82.88,1
1301,260971,24.32,1
1302,260977,56.69,1
1303,236417,154.9,1
1304,260176,29.8,1
1305,251217,358.38,1
1306,260998,1906.48,1
1307,213802,182.47,1
1308,257509,54.32,1
1309,1880,719.03,1
1310,1950,17.02,1
1311,1246,528.56,1
1312,256448,2073.86,1
1313,260608,638.93,1
1314,260684,183.99,1
1315,6448,181.2,1
1316,165954,91.01,1
1317,261072,105.91,1
1318,158108,393.65,1
1319,145793,154.96,1
1320,261086,178.29,1
1321,193509,31.03,1
1322,261110,0.25,1
1323,183930,18.67,1
1324,256838,7.7,1
1325,1794,115.51,1
1326,1778,397.37,1
1327,260754,1256.03,1
1328,259483,75.44,1
1329,261158,254.49,1
1330,261173,2.47,1
1331,260813,0.72,1
1332,238813,3.88,1
1333,261121,198.25,1
1334,261241,29.21,1
1335,233160,426.6,1
1336,261019,719.5,1
1337,261085,0.65,1
1338,173313,869.0,1
1339,261288,113.96,1
1340,261293,227.79,1
1341,190625,1031.02,1
1342,1537,19.81,1
1343,14463,11.55,1
1344,261059,215.9,1
1345,261367,122.04,1
1346,261374,142.91,1
1347,261390,107.47,1
1348,261412,1648.34,1
1349,228445,9.27,1
1350,261417,322.78,1
1351,259283,564.69,1
1352,259494,113.59,1
1353,261446,378.91,1
1354,261452,32.69,1
1355,261483,19.85,1
1356,261490,96.57,1
1357,261495,30.3,1
1358,260702,2.65,1
1359,261171,728.08,1
1360,261408,54.47,1
1361,261552,123.03,1
1362,260916,35.52,1
1363,261565,59.7,1
1364,261567,16.24,1
1365,261515,7.13,1
1366,255668,733.64,1
1367,260345,1387.13,1
1368,165374,246.98,1
1369,261577,0.6,1
1370,260915,46.98,1
1371,244058,49.45,1
1372,261593,270.42,1
1373,260787,69.63,1
1374,261607,21.07,1
1375,261610,85.12,1
1376,177791,70.84,1
1377,261550,636.48,1
1378,261633,71.97,1
1379,3852,5.0,1
1380,252896,13.48,1
1381,261510,170.34,1
1382,259300,260.0,1
1383,261658,199.36,1
1384,208412,2.2,1
1385,259524,431.15,1
1386,261674,17.43,1
1387,261679,29.6,1
1388,261239,489.98,1
1390,11680,24.15,1
1391,1581,285.95,1
1392,261714,111.17,1
1394,187632,68.83,1
1395,261522,201.44,1
1396,175077,72.39,1
1397,145783,11.94,1
1398,261735,585.52,1
1399,261323,108.28,1
1400,261337,571.66,1
1401,216394,2086.01,1
1402,260980,817.0,1
1403,261519,147.81,1
1404,225771,25.95,1
1405,261758,52.4,1
1406,240763,13.38,1
1407,256405,90.0,1
1408,261756,1424.67,1
1409,258913,480.28,1
1410,261766,234.71,1
1411,259054,60.39,1
1412,147048,26.3,1
1413,261771,882.24,1
1414,164442,565.99,1
1415,261778,1346.47,1
1416,188716,319.77,1
1417,261682,1501.8,1
1418,261590,864.21,1
1419,261783,45.87,1
1420,258463,198.07,1
1421,261785,1445.69,1
1422,261737,417.5,1
1423,141316,22.45,1
1424,16979,535.67,1
1425,1036,221.62,1
1426,261782,19.98,1
1428,259870,1400.45,1
1429,175629,52.02,1
1430,261589,9.4,1
1431,256954,284.45,1
1432,261801,2338.63,1
1433,261802,361.06,1
1434,175955,56.55,1
1435,205303,16.86,1
1436,238879,52.37,1
1437,261810,200.64,1
1438,261809,91.34,1
1439,261813,427.45,1
1440,261819,37.43,1
1441,261820,348.63,1
1442,258325,15.31,1
1443,259781,8.77,1
1444,262068,139.21,1
1445,262224,150.25,1
1446,6011,13.85,1
1447,1538,1.7,1
1448,221481,111.31,1
1449,261692,79.18,1
1450,262273,47.44,1
1451,261905,2220.69,1
1452,261608,88.11,1
1453,262406,570.57,1
1454,262414,1487.73,1
1455,258311,132.04,1
1456,262237,116.03,1
1457,262459,1077.42,1
1458,262599,296.06,1
1459,911,39.35,1
1460,262634,158.88,1
1461,1914,20.5,1
1462,262641,542.63,1
1463,259654,0.27,1
1464,262754,14.3,1
1465,262784,4.48,1
1466,262643,409.66,1
1467,262817,265.91,1
1468,1183,46.82,1
1469,261554,128.74,1
1470,262955,18.82,1
1471,263065,30.4,1
1472,263118,107.15,1
1473,9098,4.62,1
1474,9107,496.02,1
1475,259777,48.59,1
1476,262988,736.51,1
1477,262377,230.62,1
1478,244031,369.03,1
1479,262819,492.62,1
1480,263296,258.59,1
1481,260200,432.17,1
1482,263321,441.41,1
1483,263087,715.99,1
1484,254152,237.21,1
1485,253248,8.57,1
1486,71716,100.56,1
1487,215377,79.97,1
1488,196809,765.34,1
1489,221116,154.87,1
1490,263392,155.73,1
1491,263300,0.9,1
1492,263231,102.7,1
1493,263472,132.21,1
1494,144378,62.87,1
1495,263531,304.61,1
1496,263368,387.03,1
1497,263501,28.75,1
1498,144164,410.88,1
1499,7612,7.42,1
1500,259070,0.27,1
1501,259767,1997.04,1
1502,261626,191.56,1
1503,261644,203.66,1
1504,261647,914.22,1
1505,261670,44.1,1
1506,262297,16.96,1
1507,262585,1220.99,1
1508,263639,130.17,1
1509,2984,367.01,1
1510,10422,871.99,1
1511,3984,30.34,1
1512,254541,6.58,1
1513,263672,16.7,1
1514,4872,242.51,1
1515,263494,798.04,1
1516,4698,18.33,1
1517,263759,377.94,1
1518,25521,5.82,1
1519,144900,75.07,1
1520,143214,64.78,1
1521,263293,995.51,1
1522,172427,7.28,1
1523,4795,12.82,1
1524,213109,281.95,1
1525,263798,27.61,1
1526,147906,15.45,1
1527,1754,516.17,1
1528,6618,123.22,1
1529,15805,161.79,1
1530,261805,37.77,1
1531,5389,46.5,1
1532,5774,249.23,1
1533,263933,4.53,1
1534,255534,118.33,1
1535,263648,17.54,1
1536,8544,352.64,1
1537,2377,36.1,1
1538,77591,48.19,1
1539,4884,33.26,1
1540,218237,404.71,1
1541,1923,0.55,1
1542,93270,106.4,1
1543,263388,14.95,1
1544,260042,1700.3,1
1545,264141,56.58,1
1546,173060,10.58,1
1547,263496,342.11,1
1548,262714,358.68,1
1549,144599,4.57,1
1550,144869,178.45,1
1551,263859,262.16,1
1552,263650,158.65,1
1553,263706,148.88,1
1554,263920,3.08,1
1555,264476,1397.18,1
1556,1317,21.27,1
1557,23727,245.12,1
1558,262412,687.72,1
1559,264679,28.38,1
1560,264684,625.66,1
1561,264404,518.59,1
1562,264696,219.09,1
1563,264637,187.92,1
1564,264131,323.67,1
1565,264916,779.42,1
1566,264049,368.17,1
1567,264146,1809.11,1
1568,264400,294.22,1
1569,264826,239.25,1
1570,265044,494.42,1
1571,263661,86.96,1
1572,265106,10.1,1
1573,263683,167.37,1
1574,265093,200.98,1
1575,3239,1957.19,1
1576,265218,75.75,1
1577,265121,2.45,1
1578,5018,31.5,1
1579,265337,11.28,1
1580,264623,220.99,1
1581,264425,835.77,1
1582,265025,71.0,1
1583,265415,413.01,1
1584,150745,440.15,1
1585,265462,16.5,1
1586,145013,425.27,1
1587,265317,310.94,1
1588,6589,176.01,1
1589,148222,113.95,1
1590,117782,0.1,1
1591,255153,58.22,1
1592,179264,73.43,1
1593,163918,13.82,1
1594,145681,1005.23,1
1595,265262,33.28,1
1596,265519,470.39,1
1597,265572,80.77,1
1598,182149,67.83,1
1599,185766,8.77,1
1600,265578,71.1,1
1601,262569,395.4,1
1602,263677,19.08,1
1603,265714,5.26,1
1604,236349,0.4,1
1605,143454,9.42,1
1606,265241,28.55,1
1607,265176,57.82,1
1608,146030,151.26,1
1609,259258,88.72,1
1610,181404,24.4,1
1611,259026,292.14,1
1612,265686,132.82,1
1613,205950,902.73,1
1614,265918,13.5,1
1615,265928,1656.51,1
1616,259408,1.88,1
1617,24006,27.63,1
1618,262792,132.36,1
1619,254613,0.07,1
1620,265966,853.88,1
1621,265970,163.2,1
1622,265878,636.09,1
1623,266001,1749.97,1
1624,262596,11.27,1
1625,167964,1286.66,1
1626,262821,451.81,1
1627,266057,109.34,1
1628,265489,12.0,1
1629,266099,26.97,1
1630,265789,251.82,1
1631,180122,111.5,1
1632,266123,0.63,1
1633,157976,425.97,1
1634,265967,1371.43,1
1635,264732,10.85,1
1636,260861,194.03,1
1637,261753,26.31,1
1638,260964,107.53,1
1639,265653,181.82,1
1640,262992,595.28,1
1641,266308,1.38,1
1642,263693,306.37,1
1643,265449,86.51,1
1644,266332,705.77,1
1645,259702,33.43,1
1646,163473,348.31,1
1647,148643,97.82,1
1648,24924,53.62,1
1649,172174,116.95,1
1650,266402,1.08,1
1651,261668,178.7,1
1652,266325,28.47,1
1653,263104,1.43,1
1654,265588,1465.76,1
1655,265628,655.95,1
1656,166121,0.08,1
1657,238987,570.57,1
1658,263076,1315.4,1
1659,145905,49.46,1
1660,266529,1179.79,1
1661,156561,570.16,1
1662,3115,21.03,1
1663,266410,13.28,1
1664,266455,10.13,1
1665,266366,29.1,1
1666,266548,1589.43,1
1667,11402,0.12,1
1668,254098,30.75,1
1669,255765,164.8,1
1670,259860,1595.09,1
1671,146427,50.7,1
1672,236628,856.91,1
1673,263845,55.45,1
1674,266249,12.73,1
1675,266693,473.25,1
1676,261883,426.71,1
1677,266544,39.78,1
1678,266603,3.38,1
1679,266615,3.88,1
1680,262908,0.43,1
1681,266788,1288.0,1
1682,266766,1233.12,1
1683,266810,73.59,1
1684,261828,59.22,1
1685,266614,819.35,1
1686,266894,67.5,1
1687,266316,1.15,1
1688,146551,33.61,1
1689,263529,388.08,1
1690,266340,82.71,1
1691,266758,1064.43,1
1692,267011,135.87,1
1693,264687,82.53,1
1694,267010,1174.65,1
1695,263480,228.2,1
1696,259996,516.24,1
1697,999,384.21,1
1698,196656,4.05,1
1699,2973,3.28,1
1700,7548,43.18,1
1701,159101,47.61,1
1702,3423,627.77,1
1703,267109,57.51,1
1704,267114,450.72,1
1705,265310,608.35,1
1706,266512,1936.29,1
1707,182880,492.45,1
1708,266616,94.79,1
1709,267174,20.92,1
1710,260465,1228.21,1
1711,158990,46.69,1
1712,699,222.35,1
1713,267203,515.76,1
1714,266754,328.74,1
1715,266095,514.38,1
1716,266584,177.36,1
1717,146855,366.47,1
1718,267358,104.05,1
1719,160960,1116.03,1
1720,263690,1030.07,1
1721,185009,3.07,1
1722,263791,40.18,1
1723,146801,0.4,1
1724,4019,57.5,1
1725,260646,29.15,1
1726,4537,305.28,1
1727,251774,504.38,1
1728,267496,165.76,1
1729,267487,184.66,1
1730,267613,5.81,1
1731,225955,363.36,1
1732,267662,0.28,1
1733,267670,0.2,1
1734,228262,445.6,1
1735,160816,132.3,1
1736,147044,4.2,1
1737,246945,0.05,1
1738,2546,383.99,1
1739,267064,1787.36,1
1740,146977,27.87,1
1741,267558,592.16,1
1742,243827,14.02,1
1743,267106,67.92,1
1744,263913,88.56,1
1745,184481,49.57,1
1746,261325,448.39,1
1747,266725,743.14,1
1748,261680,164.29,1
1749,255912,42.88,1
1750,267721,615.39,1
1751,267778,6.02,1
1752,267765,428.72,1
1753,147143,125.09,1
1754,1567,365.36,1
1755,147146,123.22,1
1756,257384,630.04,1
1757,144390,0.92,1
1758,147132,357.92,1
1759,147061,77.24,1
1760,147076,77.56,1
1761,170493,1078.98,1
1762,24701,66.85,1
1763,267843,56.88,1
1764,267854,271.76,1
1765,33495,32.97,1
1766,267026,429.58,1
1767,267916,2326.68,1
1768,267919,300.78,1
1769,217758,19.47,1
1770,62735,32.8,1
1771,179463,3.93,1
1772,267443,321.83,1
1773,264254,76.93,1
1774,267812,1674.35,1
1775,262270,240.51,1
1776,268046,10.03,1
1777,268045,857.29,1
1778,143392,27.01,1
1779,261073,425.75,1
1781,164455,5.32,1
1782,264259,50.08,1
1783,267286,753.39,1
1784,267949,110.67,1
1785,4435,1.37,1
1786,268152,729.96,1
1787,190596,82.3,1
1788,268053,262.6,1
1789,170381,162.61,1
1790,196538,672.17,1
1791,258154,1010.07,1
1792,30872,1001.99,1
1793,226945,40.93,1
1794,259491,105.68,1
1795,255241,267.7,1
1796,268226,43.39,1
1797,172441,2159.29,1
1798,263934,17.95,1
1799,161524,159.5,1
1800,235620,16.43,1
1801,262203,10.03,1
1802,268257,206.34,1
1803,264081,574.31,1
1804,142814,162.32,1
1805,262761,172.62,1
1806,225377,6.28,1
1807,261212,1409.42,1
1808,147446,52.45,1
1809,148901,29.45,1
1810,268331,2237.55,1
1811,268337,128.4,1
1812,268344,87.5,1
1813,268352,435.8,1
1814,268373,84.98,1
1815,147473,29.33,1
1816,147231,109.98,1
1817,161844,703.6,1
1818,251293,337.3,1
1819,5212,195.27,1
1820,143407,38.51,1
1821,268389,130.3,1
1822,268357,1405.98,1
1823,268263,595.94,1
1824,268408,240.92,1
1825,268410,459.48,1
1826,264472,195.54,1
1827,268293,518.44,1
1828,16915,0.12,1
1829,267643,726.21,1
1830,268348,94.76,1
1831,267498,193.89,1
1832,268374,81.88,1
1833,170915,30.27,1
1834,5427,12.93,1
1835,147444,12.82,1
1836,144627,75.65,1
1837,145484,138.59,1
1838,268465,236.37,1
1839,4784,296.6,1
1840,268113,320.24,1
1841,268473,362.81,1
1842,268480,19.05,1
1844,264761,127.96,1
1845,213379,160.77,1
1846,182962,505.81,1
1847,268510,167.53,1
1848,266012,1258.27,1
1849,160562,6.66,1
1850,268527,15.4,1
1851,268420,92.62,1
1852,268511,91.0,1
1853,248036,354.75,1
1854,147291,4.45,1
1855,137389,804.05,1
1856,267898,1379.64,1
1857,268553,78.14,1
1858,268558,282.47,1
1859,268104,112.75,1
1860,171350,5.35,1
1861,257151,916.05,1
1862,261990,10.53,1
1863,268129,593.0,1
1864,268584,391.72,1
1865,235192,1051.27,1
1866,261724,135.65,1
1867,264291,7.49,1
1868,268600,156.44,1
1869,213528,174.35,1
1870,21229,138.11,1
1871,258163,54.68,1
1872,228646,22.22,1
1873,261491,40.85,1
1874,268321,81.67,1
1875,234155,225.53,1
1876,182,2018.9,1
1877,30273,133.65,1
1878,268147,80.96,1
1879,265101,424.84,1
1880,268409,341.18,1
1881,267813,585.48,1
1882,265130,118.85,1
1883,268641,557.13,1
1884,265196,166.42,1
1885,249481,10.45,1
1886,259504,2051.81,1
1887,268545,6.72,1
1888,1019,56.49,1
1889,268714,561.07,1
1890,265250,1213.63,1
1891,265110,584.05,1
1892,259533,220.88,1
1893,268742,30.73,1
1894,268736,13.9,1
1895,160524,75.82,1
1896,258337,675.46,1
1897,158129,56.62,1
1898,2702,0.45,1
1899,248305,558.08,1
1900,2734,202.7,1
1901,29758,692.82,1
1902,261466,1621.35,1
1903,236583,50.35,1
1904,8059,114.1,1
1905,147618,183.36,1
1906,268779,117.92,1
1907,268764,1941.09,1
1908,149883,223.52,1
1909,261582,1.0,1
1910,268647,2.17,1
1911,268796,1844.52,1
1912,246415,0.22,1
1913,1521,776.91,1
1914,249600,7.05,1
1915,253843,381.46,1
1916,181620,1199.13,1
1917,241632,977.65,1
1918,268827,224.01,1
1919,268830,52.18,1
1920,258256,73.63,1
1921,258373,1066.21,1
1922,268768,458.22,1
1923,268866,441.79,1
1924,257898,50.43,1
1925,268718,260.45,1
1926,260356,120.95,1
1927,268643,246.96,1
1928,268877,22.37,1
1929,268800,753.91,1
1930,262044,0.58,1
1931,16601,1120.41,1
1932,268903,230.13,1
1933,256753,37.0,1
1934,47183,895.47,1
1935,156183,812.96,1
1936,198300,35.87,1
1937,261200,9.75,1
1938,265927,41.32,1
1939,264368,2.16,1
1940,268915,159.93,1
1941,268923,456.38,1
1942,268732,19.52,1
1943,268892,24.6,1
1944,268926,2070.13,1
1945,268792,147.57,1
1946,268940,847.86,1
1947,262112,1574.36,1
1948,4035,26.29,1
1949,268287,132.45,1
1950,268962,569.25,1
1951,144151,614.51,1
1952,263008,348.41,1
1953,235692,212.61,1
1954,167551,40.11,1
1955,147672,1214.29,1
1956,268990,1551.57,1
1957,256834,130.0,1
1958,268989,1480.08,1
1959,268817,109.91,1
1960,262386,332.08,1
1961,182765,115.03,1
1962,177665,15.17,1
1963,269000,634.91,1
1965,144023,786.56,1
1966,262580,32.32,1
1967,268922,670.74,1
1968,269012,49.47,1
1969,258782,387.39,1
1970,269010,1078.28,1
1972,269016,115.61,1
1973,196268,324.11,1
1974,17342,441.97,1
1975,267959,809.77,1
1976,269020,125.8,1
1977,158034,363.25,1
1978,164796,20.67,1
1979,245804,191.39,1
1980,269038,58.98,1
1981,269040,2444.35,1
1982,269047,349.65,1
1983,268618,196.46,1
1984,209958,156.73,1
1985,268516,1269.24,1
1986,269050,329.44,1
1987,256703,1914.37,1
1988,269030,36.43,1
1989,183978,2010.43,1
1990,269036,113.41,1
1991,31,174.21,1
1992,268908,8.53,1
1993,11250,44.03,1
1994,269054,778.31,1
1995,149790,102.1,1
1996,258956,325.97,1
1997,254501,344.56,1
1998,262578,62.64,1
1999,143637,108.85,1
2000,263579,346.19,1
2001,266477,69.85,1
2002,269066,1832.59,1
2003,269070,573.36,1
2004,1306,735.69,1
2005,228826,220.56,1
2006,268825,1609.34,1
2007,24965,0.32,1
2008,268929,107.51,1
2009,171898,179.0,1
2011,269068,212.05,1
2012,254331,74.55,1
2013,268805,1880.23,1
2014,144467,5.82,1
2015,268393,3.07,1
2016,239647,17.3,1
2017,269120,2.27,1
2018,265906,14.53,1
2019,239645,145.8,1
2020,269174,5.01,1
2021,171609,92.33,1
2022,269188,40.95,1
2024,268985,1491.06,1
2025,269314,1675.65,1
2026,4011,54.98,1
2027,143799,4.87,1
2028,265165,57.65,1
2029,268556,908.65,1
2030,269220,237.97,1
2031,269485,921.82,1
2032,269492,588.65,1
2033,268390,2009.42,1
2035,269549,777.86,1
2036,268811,519.45,1
2037,163241,99.8,1
2038,269013,333.78,1
2039,269570,569.8,1
2040,269540,374.35,1
2041,176391,405.52,1
2042,269594,181.42,1
2043,269633,116.35,1
2044,225216,387.96,1
2045,269670,218.13,1
2046,269728,0.45,1
2047,269518,1662.81,1
2048,267885,443.63,1
2049,269744,907.42,1
2050,1046,1406.37,1
2051,264998,2.53,1
2052,101982,4.2,1
2053,269771,861.2,1
2054,269796,54.55,1
2055,144397,1205.15,1
2056,183925,80.93,1
2057,216694,60.62,1
2058,264253,337.06,1
2059,269662,151.93,1
2060,268529,490.17,1
2061,269843,513.45,1
2062,269862,60.17,1
2063,269470,267.84,1
2064,3751,860.08,1
2065,269646,1220.04,1
2066,269894,19.78,1
2067,269896,4.25,1
2068,269741,1937.58,1
2069,269924,1048.37,1
2070,269934,879.11,1
2071,259884,1119.36,1
2072,269978,339.34,1
2073,269981,140.25,1
2074,265005,525.84,1
2075,269653,504.11,1
2076,270003,162.22,1
2077,270000,151.61,1
2078,269535,21.95,1
2079,270014,342.96,1
2080,270022,548.56,1
2081,155900,33.94,1
2082,270098,363.76,1
2083,247713,434.58,1
2084,269289,165.16,1
2085,200337,59.08,1
2086,269976,432.41,1
2087,266731,501.38,1
2088,1436,0.24,1
2089,270135,249.32,1
2090,269671,465.35,1
2091,270197,97.82,1
2092,147448,111.52,1
2093,270042,1368.38,1
2094,269457,11.02,1
2095,270263,706.76,1
2096,270265,123.06,1
2097,270179,536.14,1
2098,270240,694.68,1
2099,270304,58.93,1
2100,270324,59.17,1
2101,269519,521.84,1
2103,269501,246.71,1
2104,270247,512.52,1
2105,264843,125.21,1
2106,270363,255.42,1
2107,270455,65.03,1
2108,270036,457.85,1
2109,270103,111.65,1
2110,269754,111.1,1
2111,270018,143.91,1
2112,38359,1471.64,1
2114,64522,53.65,1
2115,144912,64.5,1
2116,270596,98.6,1
2117,248535,110.2,1
2118,265003,1115.88,1
2119,270602,19.51,1
2120,270486,953.05,1
2121,262260,164.21,1
2122,270616,11.2,1
2123,270648,103.13,1
2124,270670,88.98,1
2126,270619,344.35,1
2127,270710,912.16,1
2128,269864,212.33,1
2129,270700,611.54,1
2130,7873,187.06,1
2131,270738,1342.04,1
2132,269898,471.54,1
2133,270062,214.05,1
2134,270784,103.91,1
2135,6862,224.51,1
2136,265848,207.65,1
2137,270811,185.91,1
2138,269975,371.13,1
2139,144788,1082.06,1
2140,270898,31.86,1
2141,270367,341.5,1
2142,162497,1267.4,1
2143,270931,915.03,1
2144,269130,119.06,1
2145,270947,20.47,1
2146,4595,809.45,1
2147,236797,628.1,1
2148,270957,1320.94,1
2149,97931,1772.9,1
2150,270244,34.6,1
2151,175440,788.91,1
2152,271015,2044.01,1
2153,270474,180.92,1
2154,271035,1532.89,1
2155,271006,132.09,1
2156,270911,138.3,1
2157,268242,690.37,1
2158,270848,105.45,1
2159,271169,301.02,1
2160,270824,215.26,1
2161,271220,191.73,1
2162,271228,75.48,1
2163,255827,1054.34,1
2164,270393,700.21,1
2165,208381,24.59,1
2166,271296,58.41,1
2167,271310,22.42,1
2168,270606,908.84,1
2169,271326,798.44,1
2170,269984,711.02,1
2171,268863,517.42,1
2172,271348,890.81,1
2173,271388,69.71,1
2176,270968,161.25,1
2177,271338,492.03,1
2178,148849,30.81,1
2179,195307,324.28,1
2180,271426,43.7,1
2181,158724,1431.57,1
2182,8754,249.37,1
2183,270188,198.44,1
2184,264295,2376.14,1
2185,271543,951.13,1
2186,271557,189.7,1
2187,182808,365.06,1
2188,270744,963.78,1
2189,270930,397.15,1
2190,271670,267.59,1
2191,264514,763.43,1
2192,271094,181.29,1
2193,271720,50.85,1
2194,271755,35.4,1
2195,271300,829.84,1
2196,271760,52.0,1
2197,26661,633.53,1
2198,271851,673.2,1
2199,271197,130.96,1
2200,271768,1.83,1
2201,271787,98.6,1
2202,2737,680.58,1
2203,145177,918.19,1
2204,271664,536.62,1
2205,271761,1452.99,1
2206,271083,187.81,1
2207,43191,187.35,1
2208,152223,118.23,1
2209,145313,66.72,1
2210,266811,154.07,1
2211,272001,1298.59,1
2212,271991,1079.06,1
2213,272029,606.65,1
2214,271951,15.4,1
2215,272035,2081.62,1
2216,271950,1807.51,1
2217,262487,88.92,1
2218,271896,342.92,1
2219,272063,93.55,1
2220,265092,1480.16,1
2221,272127,4.48,1
2222,143785,43.41,1
2223,271488,47.55,1
2224,271519,1571.19,1
2225,271243,471.04,1
2226,272199,728.88,1
2227,271792,317.18,1
2228,270833,506.49,1
2229,272255,713.96,1
2230,271617,12.32,1
2231,271872,391.68,1
2232,271903,599.03,1
2233,271465,831.29,1
2234,270671,419.37,1
2235,269872,701.02,1
2236,272425,303.19,1
2237,143599,37.26,1
2238,270509,64.02,1
2239,182377,52.98,1
2240,272463,364.7,1
2242,272157,379.13,1
2243,272437,789.98,1
2244,271800,2011.05,1
2245,272543,171.99,1
2246,272569,187.84,1
2247,272659,56.29,1
2248,272510,357.87,1
2249,272696,202.8,1
2250,270725,312.15,1
2251,266395,337.95,1
2252,190825,631.08,1
2253,272261,485.12,1
2254,272717,2416.56,1
2255,272359,48.8,1
2256,272128,2.27,1
2257,166734,370.37,1
2258,263307,120.91,1
2259,272452,361.93,1
2260,272616,337.87,1
2261,272838,201.49,1
2262,272596,1042.11,1
2263,272282,74.62,1
2264,270009,171.6,1
2265,272283,451.24,1
2266,272926,17.73,1
2268,272961,128.25,1
2269,272983,107.32,1
2270,272991,2160.55,1
2271,263309,526.26,1
2272,272965,2342.53,1
2273,273034,452.23,1
2274,272979,460.83,1
2275,273117,18.72,1
2276,273126,712.68,1
2277,271806,152.06,1
2278,273131,37.71,1
2279,272865,846.04,1
2280,273164,27.99,1
2281,273214,77.16,1
2283,273235,116.58,1
2284,13296,133.23,1
2285,272906,47.86,1
2286,272755,178.32,1
2287,261189,405.08,1
2288,273371,168.53,1
2289,4874,2412.53,1
2290,272977,167.94,1
2291,272059,15.68,1
2293,260833,118.33,1
2294,273628,115.23,1
2295,273060,974.52,1
2296,273654,333.5,1
2297,273684,45.43,1
2298,273695,177.58,1
2299,273671,601.3,1
2300,272923,42.28,1
2301,273630,105.04,1
2302,270460,936.01,1
2303,164356,0.13,1
2304,15743,87.13,1
2305,269064,1397.22,1
2306,180153,842.74,1
2307,273839,77.83,1
2308,272918,347.34,1
2309,273068,421.02,1
2310,176012,222.84,1
2311,273936,27.81,1
2312,273953,28.4,1
2313,274000,139.59,1
2314,273249,395.93,1
2315,1285,64.05,1
2316,274039,1160.61,1
2317,274057,156.49,1
2318,273523,14.9,1
2319,138534,52.62,1
2320,272175,273.45,1
2321,172793,876.16,1
2322,167412,56.35,1
2323,274163,737.02,1
2324,274162,847.94,1
2325,274166,1.35,1
2326,183819,229.77,1
2327,273846,404.09,1
2328,273464,444.22,1
2329,156057,124.6,1
2330,153745,86.69,1
2331,274157,476.45,1
2332,273841,1047.5,1
2333,274269,212.85,1
2334,274273,601.34,1
2335,17613,223.83,1
2336,273486,515.97,1
2337,274209,1029.21,1
2338,274377,214.19,1
2339,274382,626.36,1
2340,274276,164.2,1
2341,273544,266.06,1
2342,274371,265.07,1
2343,274438,14.99,1
2344,274402,105.03,1
2345,274536,331.34,1
2346,274544,85.44,1
2347,274433,335.44,1
2348,144273,10.13,1
2349,274521,89.78,1
2350,274576,1203.12,1
2351,268883,28.7,1
2352,269541,1504.13,1
2353,88122,43.22,1
2354,273329,570.36,1
2355,274585,30.05,1
2356,271508,183.26,1
2357,274589,87.88,1
2358,274070,1262.54,1
2359,161271,278.26,1
2360,273994,9.88,1
2361,274631,74.43,1
2362,233090,19.54,1
2363,274572,725.85,1
2364,274639,31.9,1
2365,272504,335.06,1
2366,274652,159.71,1
2367,268857,57.03,1
2368,274498,544.25,1
2369,261788,0.57,1
2370,21464,77.34,1
2371,145310,36.44,1
2372,267824,21.23,1
2373,274501,297.31,1
2374,274766,42.37,1
2375,6479,365.2,1
2376,274798,629.14,1
2377,274564,1862.78,1
2378,274630,178.63,1
2379,274814,823.7,1
2380,274825,1147.78,1
2381,274838,82.53,1
2382,274189,282.34,1
2383,38457,1.98,1
2384,145813,85.4,1
2385,274908,458.44,1
2386,274781,49.94,1
2387,274940,179.47,1
2388,274951,63.33,1
2389,274879,21.71,1
2390,260929,296.82,1
2391,274985,71.72,1
2392,159186,1421.55,1
2393,274904,430.45,1
2394,274996,760.41,1
2395,271185,1506.78,1
2396,275020,1193.26,1
2397,274958,108.2,1
2398,272058,687.58,1
2399,275049,19.93,1
2400,275021,210.47,1
2401,275050,543.22,1
2402,274130,1077.7,1
2403,275056,192.57,1
2404,274880,58.74,1
2405,275069,81.86,1
2406,180719,154.18,1
2407,275081,49.63,1
2408,275098,165.31,1
2409,269959,258.24,1
2410,275113,67.23,1
2411,275112,150.26,1
2412,275126,2.1,1
2413,275129,1416.27,1
2414,274836,89.19,1
2415,9808,147.11,1
2416,1468,88.63,1
2417,275154,136.52,1
2418,171613,85.53,1
2419,274999,183.06,1
2420,275103,169.48,1
